CO_ANO,CO_MES,CO_MUN,CO_PAIS,KG_LIQUIDO,SG_UF_MUN,SH4,VL_FOB
2005,04,3443303,741,26816,SP,9306,160172
2005,03,3443303,245,16600,SP,9306,120210
2005,09,3450308,063,16,SP,9306,857
2005,09,3443303,770,12780,SP,9306,99343
2005,10,3443303,023,17454,SP,9306,104908
2005,10,3443303,741,74588,SP,9306,925708
2005,03,3443303,023,31258,SP,9306,240757
2005,04,3443303,767,14433,SP,9306,130053
2005,01,3443303,169,84952,SP,9306,994897
2005,12,3443303,767,13414,SP,9306,107411
2005,12,3443303,249,113281,SP,9306,824764
2005,02,3407605,063,98,SP,9306,2721
2005,05,3443303,053,114422,SP,9306,1199710
2005,11,3443303,628,8143,SP,9306,63017
2005,01,3136702,365,29953,MG,9306,2276544
2005,11,3443303,149,4,SP,9306,262
2005,12,3443303,589,993,SP,9306,21101
2005,03,3304557,023,20,RJ,9306,2936
2005,02,3443303,741,17679,SP,9306,117433
2005,10,3443303,647,12200,SP,9306,92320
2005,04,3443303,087,16491,SP,9306,232047
2005,12,3443303,097,14600,SP,9306,115380
2005,05,3443303,845,22494,SP,9306,283609
2005,03,3424402,169,16536,SP,9306,1100650
2005,11,3443303,245,13908,SP,9306,89970
2005,04,3443303,628,17,SP,9306,100
2005,06,3449904,455,137529,SP,9306,5225602
2005,11,3443303,249,70367,SP,9306,569916
2005,04,3443303,845,11200,SP,9306,169373
2005,08,3443303,169,14328,SP,9306,123720
2005,05,3443303,628,16757,SP,9306,164324
2005,08,3443303,072,215,SP,9306,1462
2005,11,3443303,240,7,SP,9306,9
2005,12,3424402,169,5751,SP,9306,363377
2005,10,3443303,548,7690,SP,9306,60317
2005,09,3443303,245,28079,SP,9306,189902
2005,10,3443303,249,61923,SP,9306,452666
2005,08,3443303,087,12597,SP,9306,304387
2005,05,3443303,023,15813,SP,9306,147418
2005,05,3443303,251,7709,SP,9306,126920
2005,04,3443303,764,5327,SP,9306,46553
2005,04,3443303,023,16701,SP,9306,103684
2005,04,3449904,169,220,SP,9306,600
2005,04,3443303,158,46579,SP,9306,409225
2005,09,3443303,023,33491,SP,9306,263617
2005,06,3443303,647,15960,SP,9306,121104
2005,12,3443303,158,12300,SP,9306,216000
2005,04,3443303,603,21,SP,9306,70
2005,03,3443303,741,37510,SP,9306,230830
2005,02,3443303,251,11660,SP,9306,162127
2005,07,3304557,158,3,RJ,9306,410
2005,08,3443303,158,9000,SP,9306,68830
2005,11,3443303,576,1296,SP,9306,140120
2005,03,3443303,249,107845,SP,9306,676424
2005,09,3136702,169,36855,MG,9306,2647880
2005,03,3443303,063,3050,SP,9306,27904
2005,07,3443303,069,35032,SP,9306,280286
2005,03,3449904,361,920,SP,9306,4000
2005,07,3443303,538,14909,SP,9306,179631
2005,02,4120804,576,12,PR,9306,500
2005,09,3449904,750,25000,SP,9306,139000
2005,09,3136702,455,126,MG,9306,15856
2005,09,3443303,275,6253,SP,9306,47384
2005,01,3443303,087,79968,SP,9306,1418874
2005,06,3443303,245,11459,SP,9306,83228
2005,10,3443303,251,13750,SP,9306,189398
2005,04,3443303,791,11917,SP,9306,82754
2005,08,3443303,756,11784,SP,9306,87446
2005,08,3443303,251,27598,SP,9306,383768
2005,12,3407605,063,106,SP,9306,3972
2005,09,3443303,158,12053,SP,9306,301257
2005,12,3443303,063,8280,SP,9306,69000
2005,12,3443303,628,6962,SP,9306,60026
2005,07,3443303,169,14258,SP,9306,200416
2005,06,3443303,063,3586,SP,9306,35198
2005,06,3443303,386,12700,SP,9306,93097
2005,03,3443303,158,4791,SP,9306,116864
2005,09,3443303,087,29456,SP,9306,436085
2005,08,3443303,063,11097,SP,9306,65771
2005,05,3443303,573,17590,SP,9306,147621
2005,10,3443303,063,9689,SP,9306,176578
2005,07,3443303,573,17713,SP,9306,133881
2005,05,3443303,670,24,SP,9306,200
2005,02,3443303,063,8191,SP,9306,76944
2005,03,3443303,169,17397,SP,9306,250265
2005,11,3443303,169,15280,SP,9306,202475
2005,03,3443303,097,8760,SP,9306,69228
2005,04,3443303,069,15318,SP,9306,121499
2005,03,3443303,111,17652,SP,9306,126317
2005,04,3443303,232,12843,SP,9306,102672
2005,09,3443303,670,36,SP,9306,60
2005,07,3443303,063,3066,SP,9306,31926
2005,08,3407605,063,29,SP,9306,940
2005,02,3443303,023,129,SP,9306,1276
2005,08,3443303,249,72324,SP,9306,436914
2005,07,3443303,023,16434,SP,9306,131211
2005,11,3443303,083,11220,SP,9306,154137
2005,07,3443303,442,39071,SP,9306,452518
2005,01,3443303,741,13950,SP,9306,102600
2005,07,3443303,607,9,SP,9306,378
2005,07,3443303,741,48623,SP,9306,709600
2005,01,3443303,053,60800,SP,9306,367960
2005,09,3443303,845,9273,SP,9306,117234
2005,09,3443303,249,103559,SP,9306,734664
2005,07,3443303,386,15152,SP,9306,124927
2005,10,3443303,087,75182,SP,9306,955931
2005,06,3443303,023,17834,SP,9306,117075
2005,05,3443303,169,15522,SP,9306,131974
2005,03,3443303,239,14850,SP,9306,111150
2005,01,3443303,063,16210,SP,9306,123464
2005,11,4120804,576,4702,PR,9306,831910
2005,04,3443303,249,60572,SP,9306,394798
2005,11,3443303,069,1245,SP,9306,37216
2005,07,3443303,249,76984,SP,9306,449037
2005,09,3443303,603,141,SP,9306,1372
2005,02,3443303,053,15200,SP,9306,91990
2005,05,3443303,239,15896,SP,9306,101127
2005,06,3443303,767,9,SP,9306,70
2005,06,3443303,097,9940,SP,9306,132420
2005,06,3443303,249,108721,SP,9306,733654
2005,09,3443303,053,79992,SP,9306,557993
2005,10,3443303,069,1954,SP,9306,67918
2005,07,3443303,251,18660,SP,9306,273620
2005,12,3443303,244,865,SP,9306,13114
2005,08,3443303,845,7436,SP,9306,76977
2005,08,3443303,271,10286,SP,9306,78456
2005,07,3443303,158,31722,SP,9306,216098
2005,03,3443303,548,6972,SP,9306,63020
2005,09,3443303,063,5546,SP,9306,51970
2005,04,3443303,053,161430,SP,9306,2170538
2005,05,3443303,063,2558,SP,9306,28993
2005,08,3443303,628,27871,SP,9306,233678
2005,08,3443303,239,33,SP,9306,10
2005,10,3443303,169,25425,SP,9306,337125
2005,06,3304557,589,17,RJ,9306,1765
2005,07,3407605,063,106,SP,9306,3108
2005,12,3443303,023,46492,SP,9306,326835
2005,03,3443303,442,15,SP,9306,120
2005,06,3443303,053,26637,SP,9306,403864
2005,11,3443303,053,102904,SP,9306,794219
2005,11,3450308,063,22,SP,9306,736
2005,04,3443303,275,10575,SP,9306,83413
2005,05,3443303,249,87527,SP,9306,533860
2005,11,3443303,023,33814,SP,9306,282750
2005,12,3443303,087,55185,SP,9306,1033386
2005,08,3443303,053,241920,SP,9306,2323127
2005,11,3304557,576,7300,RJ,9306,330200
2005,12,3443303,573,253,SP,9306,1100
2005,04,3304557,169,108,RJ,9306,1317
2005,07,3443303,087,7260,SP,9306,111888
2005,10,3443303,245,13908,SP,9306,92548
2005,11,3443303,158,23068,SP,9306,513123
2005,12,3443303,275,6253,SP,9306,46925
2005,08,3443303,023,31811,SP,9306,231248
2005,11,3443303,573,15757,SP,9306,114070
2005,02,3443303,249,77022,SP,9306,483534
2005,08,3443303,791,12,SP,9306,65
2005,07,3443303,244,856,SP,9306,11764
2005,04,3443303,063,12588,SP,9306,90077
2005,06,3443303,087,17125,SP,9306,348774
2005,08,3304557,341,2712,RJ,9306,49814
2005,05,3443303,485,12624,SP,9306,93899
2005,02,3443303,607,8441,SP,9306,123620
2005,08,3443303,607,18223,SP,9306,221433
2005,06,3443303,275,10366,SP,9306,81106
2005,05,3443303,767,9,SP,9306,65
2005,11,3443303,087,51608,SP,9306,578496
2005,07,3443303,767,17918,SP,9306,124765
2005,09,3443303,357,16,SP,9306,100
2005,11,3443303,271,9031,SP,9306,70722
2005,08,3443303,445,61,SP,9306,582
2006,04,3443303,573,17521,SP,9306,153059
2006,11,3443303,169,43134,SP,9306,769176
2006,11,3304557,169,1745,RJ,9306,92813
2006,10,3443303,442,13263,SP,9306,138414
2006,08,3443303,603,186,SP,9306,2857
2006,02,3443303,249,63850,SP,9306,495277
2006,09,3443303,249,104499,SP,9306,1083330
2006,09,3443303,383,14158,SP,9306,151901
2006,10,3443303,580,23771,SP,9306,389409
2006,10,3443303,249,135642,SP,9306,1300919
2006,03,3443303,820,6616,SP,9306,67815
2006,06,3443303,023,29101,SP,9306,300173
2006,06,3443303,383,11623,SP,9306,110972
2006,08,3443303,087,43291,SP,9306,639948
2006,10,3443303,427,6165,SP,9306,107381
2006,04,3443303,275,92,SP,9306,775
2006,08,3443303,271,8098,SP,9306,71781
2006,09,3443303,087,14733,SP,9306,370431
2006,06,3443303,764,4368,SP,9306,40187
2006,05,3304557,169,2,RJ,9306,100
2006,03,3424402,169,3587,SP,9306,313161
2006,07,3443303,576,23,SP,9306,100
2006,01,3443303,249,15701,SP,9306,115764
2006,08,3424402,169,14214,SP,9306,935134
2006,08,3443303,386,26743,SP,9306,246459
2006,04,3304557,193,220,RJ,9306,6500
2006,10,3443303,245,13674,SP,9306,112042
2006,01,3304557,239,347,RJ,9306,34078
2006,01,3304557,158,96,RJ,9306,6644
2006,03,3443303,169,31641,SP,9306,279734
2006,08,3443303,403,55588,SP,9306,480981
2006,08,3443303,383,13920,SP,9306,120000
2006,11,3443303,442,17,SP,9306,197
2006,11,3443303,767,12200,SP,9306,137388
2006,04,3443303,251,32700,SP,9306,490410
2006,12,3443303,427,33900,SP,9306,863223
2006,09,3443303,573,47688,SP,9306,751566
2006,05,3443303,023,90214,SP,9306,860649
2006,05,3443303,383,11,SP,9306,50
2006,12,3443303,169,12548,SP,9306,223761
2006,08,3443303,169,29148,SP,9306,519584
2006,11,3443303,375,39,SP,9306,100
2006,02,3443303,097,9940,SP,9306,132420
2006,04,3443303,845,3364,SP,9306,59250
2006,02,3407605,063,97,SP,9306,4118
2006,12,3443303,573,45705,SP,9306,887368
2006,11,3443303,267,14663,SP,9306,168738
2006,04,3304557,158,2,RJ,9306,250
2006,03,3443303,063,39733,SP,9306,374268
2006,02,3443303,850,2,SP,9306,4
2006,02,3443303,317,14580,SP,9306,115370
2006,02,3443303,538,3068,SP,9306,45291
2006,05,3443303,232,17508,SP,9306,156164
2006,12,3443303,249,170236,SP,9306,1537338
2006,08,3304557,169,96,RJ,9306,2209
2006,08,3443303,741,14000,SP,9306,275520
2006,06,3443303,169,4830,SP,9306,93000
2006,10,3443303,741,109725,SP,9306,2103781
2006,02,3443303,556,6457,SP,9306,364313
2006,06,3450308,239,8,SP,9306,3000
2006,05,3443303,240,84,SP,9306,720
2006,05,3443303,063,27776,SP,9306,243105
2006,03,3443303,607,35965,SP,9306,465929
2006,06,3443303,063,25715,SP,9306,236957
2006,11,3433908,063,360,SP,9306,2340
2006,07,3443303,767,10767,SP,9306,140635
2006,11,3443303,063,32641,SP,9306,352087
2006,04,3443303,850,22500,SP,9306,490070
2006,03,3443303,072,12837,SP,9306,102996
2006,08,3443303,249,203810,SP,9306,2526499
2006,01,3443303,169,13315,SP,9306,249071
2006,08,3443303,767,12255,SP,9306,113904
2006,06,3443303,249,44903,SP,9306,416667
2006,09,3443303,063,5568,SP,9306,55310
2006,09,3443303,628,10400,SP,9306,127600
2006,06,3443303,251,15400,SP,9306,292100
2006,05,3443303,249,120252,SP,9306,993035
2006,11,3443303,023,27940,SP,9306,280954
2006,03,3443303,244,6245,SP,9306,81462
2006,04,3443303,023,14525,SP,9306,141536
2006,07,3443303,741,8,SP,9306,5
2006,10,3443303,573,60369,SP,9306,1129995
2006,03,3443303,023,50011,SP,9306,375094
2006,11,3443303,271,11102,SP,9306,116057
2006,08,3443303,023,41517,SP,9306,405739
2006,12,3136702,169,9016,MG,9306,648074
2006,12,3443303,087,29872,SP,9306,826810
2006,02,3443303,628,1120,SP,9306,5000
2006,09,3443303,756,10907,SP,9306,102477
2006,05,3443303,275,35,SP,9306,10
2006,06,4120804,576,1515,PR,9306,264825
2006,03,3443303,767,12200,SP,9306,107730
2006,06,3443303,245,35,SP,9306,75
2006,10,3443303,087,13849,SP,9306,161696
2006,04,3443303,063,10313,SP,9306,104291
2006,04,3443303,271,8289,SP,9306,71866
2006,08,3301702,158,87,RJ,9306,25682
2006,02,3443303,741,37763,SP,9306,687761
2006,02,3443303,087,26843,SP,9306,255928
2006,08,3449904,169,13300,SP,9306,47300
2006,03,3443303,245,17301,SP,9306,135185
2006,03,3443303,158,7377,SP,9306,60264
2006,12,3443303,589,835,SP,9306,21446
2006,08,3443303,791,98,SP,9306,80
2006,11,3443303,791,596,SP,9306,11447
2006,12,3449904,154,112242,SP,9306,5343184
2006,12,3443303,158,40521,SP,9306,716245
2006,06,3443303,403,7617,SP,9306,41814
2006,10,3443303,023,31853,SP,9306,313455
2006,11,3443303,573,14664,SP,9306,282406
2006,02,3304557,239,8,RJ,9306,1496
2006,09,3443303,169,28756,SP,9306,512784
2006,12,3443303,383,32413,SP,9306,365936
2006,12,3304557,169,2,RJ,9306,226
2006,07,3443303,087,34039,SP,9306,474156
2006,08,4120804,576,10,PR,9306,500
2006,11,3443303,741,89447,SP,9306,1509085
2006,07,3443303,063,23569,SP,9306,263262
2006,02,3304557,059,3,RJ,9306,500
2006,02,3443303,169,16119,SP,9306,142506
2006,06,3443303,589,9244,SP,9306,180487
2006,08,3443303,628,12471,SP,9306,121610
2006,10,3304557,169,4,RJ,9306,370
2006,12,3136702,365,41121,MG,9306,2830604
2006,07,3407605,063,14,SP,9306,595
2006,11,3427207,845,2248,SP,9306,328956
2006,11,3433908,589,189,SP,9306,1250
2006,08,3443303,573,13690,SP,9306,259292
2006,11,3443303,239,11940,SP,9306,131650
2006,09,3443303,023,43838,SP,9306,447836
2006,05,3301702,158,512,RJ,9306,83140
2006,08,3443303,063,29502,SP,9306,269077
2006,07,3443303,249,127100,SP,9306,1196556
2006,03,3443303,386,28020,SP,9306,227221
2006,09,3449904,169,11740,SP,9306,45408
2006,03,3443303,249,110015,SP,9306,815762
2006,12,3443303,063,7724,SP,9306,98793
2006,12,3443303,023,43603,SP,9306,469825
2006,10,3443303,158,12147,SP,9306,151782
2006,07,3443303,023,84380,SP,9306,824929
2006,10,3443303,169,57512,SP,9306,1025568
2006,06,3450308,199,2,SP,9306,550
2006,03,3443303,791,13433,SP,9306,111045
2006,01,3443303,573,552,SP,9306,2300
2006,06,3443303,607,29,SP,9306,120
2006,02,3443303,023,16472,SP,9306,119615
2006,11,3304557,081,5000,RJ,9306,397005
2006,02,3443303,158,12300,SP,9306,216000
2006,09,3443303,072,16034,SP,9306,173853
2006,03,3301702,158,1031,RJ,9306,14097
2006,11,3443303,845,23172,SP,9306,315962
2006,06,3443303,275,10704,SP,9306,100998
2006,10,3443303,383,16724,SP,9306,173004
2006,04,3443303,245,17517,SP,9306,149272
2006,11,3443303,249,179366,SP,9306,2035539
2006,05,3443303,087,21761,SP,9306,443555
2006,02,3443303,063,6805,SP,9306,64300
2006,03,3443303,087,25917,SP,9306,323209
2006,04,3443303,455,118,SP,9306,720
2006,06,3304557,403,2,RJ,9306,100
2006,04,3443303,249,165438,SP,9306,1445601
2006,03,3304557,586,143,RJ,9306,16118
2006,07,3443303,301,30,SP,9306,20
2007,12,3443303,087,106945,SP,9306,2434553
2007,01,3304557,447,425,RJ,9306,60760
2007,06,3443303,023,19316,SP,9306,199018
2007,11,3304557,275,4,RJ,9306,1427
2007,11,3443303,198,3410,SP,9306,37189
2007,09,3450308,199,11,SP,9306,7277
2007,09,3443303,442,11364,SP,9306,147328
2007,11,3443303,850,3560,SP,9306,49428
2007,06,3443303,149,4,SP,9306,72
2007,05,3449904,845,625,SP,9306,33837
2007,12,3433908,199,518,SP,9306,850
2007,02,3136702,169,29011,MG,9306,2085190
2007,10,4120804,169,59090,PR,9306,865095
2007,09,3443303,169,43,SP,9306,1043
2007,09,3443303,158,15315,SP,9306,166427
2007,01,3443303,845,1464,SP,9306,20040
2007,11,3443303,670,131,SP,9306,5233
2007,08,3443303,023,45080,SP,9306,675027
2007,10,3443303,767,12831,SP,9306,160651
2007,09,3443303,628,119255,SP,9306,2881701
2007,12,3443303,741,15200,SP,9306,116290
2007,08,3443303,245,33033,SP,9306,383012
2007,06,3443303,573,104932,SP,9306,2196800
2007,04,3443303,741,48240,SP,9306,754333
2007,08,3449904,750,78342,SP,9306,756720
2007,05,3443303,556,47,SP,9306,400
2007,04,3443303,154,27558,SP,9306,318219
2007,03,3443303,275,16941,SP,9306,199195
2007,01,3443303,337,8102,SP,9306,100673
2007,04,3443303,023,13226,SP,9306,128129
2007,05,3443303,023,16316,SP,9306,184747
2007,02,3443303,573,45714,SP,9306,872964
2007,06,3443303,750,2,SP,9306,47
2007,06,3443303,198,115,SP,9306,2850
2007,09,3443303,275,13,SP,9306,116
2007,01,3443303,493,10376,SP,9306,168577
2007,08,3443303,087,22721,SP,9306,656527
2007,11,3443303,023,108705,SP,9306,1695273
2007,08,3443303,628,108410,SP,9306,2553542
2007,12,3443303,267,1050,SP,9306,23349
2007,05,3443303,767,28797,SP,9306,306529
2007,07,3443303,023,62416,SP,9306,691688
2007,10,3304557,169,2,RJ,9306,50
2007,12,3443303,249,154062,SP,9306,1571025
2007,07,3443303,628,57651,SP,9306,1297693
2007,09,3304557,169,64,RJ,9306,1324
2007,11,3449904,169,11110,SP,9306,52720
2007,11,3443303,249,105559,SP,9306,1058903
2007,11,3443303,169,51991,SP,9306,1166233
2007,01,3443303,573,15235,SP,9306,290378
2007,10,3443303,628,100997,SP,9306,2450092
2007,05,3443303,249,215432,SP,9306,2044356
2007,11,3304557,827,4773,RJ,9306,228950
2007,01,3304557,586,120,RJ,9306,15030
2007,06,4120804,169,30644,PR,9306,429505
2007,06,3443303,240,6,SP,9306,72
2007,07,3304557,169,4392,RJ,9306,213984
2007,04,3443303,169,36960,SP,9306,906828
2007,04,3304557,403,1664,RJ,9306,117173
2007,10,3433908,317,83,SP,9306,825
2007,10,3443303,087,27450,SP,9306,346925
2007,03,3449904,169,13800,SP,9306,161000
2007,05,3443303,607,3660,SP,9306,45000
2007,03,3443303,169,33673,SP,9306,580363
2007,03,3443303,087,14536,SP,9306,350083
2007,04,3304557,240,21,RJ,9306,1150
2007,03,3443303,063,15550,SP,9306,175998
2007,05,3443303,245,15030,SP,9306,178367
2007,08,4120804,169,80771,PR,9306,1136638
2007,11,3443303,063,9831,SP,9306,147303
2007,04,3443303,249,195347,SP,9306,2025650
2007,04,3443303,791,142,SP,9306,2993
2007,04,3443303,063,9438,SP,9306,180875
2007,04,3443303,386,16657,SP,9306,208628
2007,05,3407605,063,341,SP,9306,22012
2007,07,3443303,244,1160,SP,9306,20468
2007,01,3303500,059,800,RJ,9306,73669
2007,05,3449904,154,58801,SP,9306,2556269
2007,11,3443303,087,83547,SP,9306,2213730
2007,08,3443303,275,10561,SP,9306,124202
2007,08,3443303,538,37,SP,9306,629
2007,09,3443303,267,13959,SP,9306,260077
2007,04,3443303,271,15084,SP,9306,148915
2007,10,3443303,158,21608,SP,9306,192909
2007,01,3443303,244,3104,SP,9306,46115
2007,10,3443303,386,15916,SP,9306,189529
2007,05,3443303,198,48,SP,9306,380
2007,11,3443303,239,11318,SP,9306,180384
2007,02,3443303,023,192,SP,9306,1726
2007,09,3433908,063,87,SP,9306,1140
2007,05,3443303,791,11393,SP,9306,129158
2007,11,3136702,845,154,MG,9306,46137
2007,03,3443303,741,419,SP,9306,1791
2007,12,3443303,275,17127,SP,9306,227659
2007,10,3443303,741,15309,SP,9306,314036
2007,03,3424402,169,10326,SP,9306,628410
2007,06,3443303,850,30220,SP,9306,387334
2007,11,3443303,351,27,SP,9306,339
2007,03,3443303,149,20700,SP,9306,225811
2007,10,3443303,245,18863,SP,9306,217952
2007,05,3443303,053,7,SP,9306,96
2007,04,3443303,628,17880,SP,9306,230336
2007,08,3443303,232,15467,SP,9306,177426
2007,02,3443303,357,664,SP,9306,3998
2007,03,3443303,023,67549,SP,9306,778908
2007,01,3443303,249,15819,SP,9306,217782
2007,08,3443303,063,23290,SP,9306,376232
2007,12,3427207,850,203,SP,9306,109900
2007,07,3443303,063,9660,SP,9306,114128
2007,02,3443303,249,122253,SP,9306,1176961
2007,06,3443303,442,15206,SP,9306,171985
2007,06,3443303,063,37746,SP,9306,771063
2007,07,3443303,770,14533,SP,9306,154733
2007,11,3304557,341,552,RJ,9306,54400
2007,03,3443303,383,17087,SP,9306,210920
2007,03,3443303,158,5625,SP,9306,312923
2007,10,3443303,383,17188,SP,9306,178132
2007,08,3443303,764,22834,SP,9306,486655
2007,02,3443303,087,12515,SP,9306,347503
2007,09,3443303,111,17480,SP,9306,207707
2007,10,3443303,249,148828,SP,9306,1563912
2007,04,3443303,427,6165,SP,9306,113823
2007,08,3450308,199,3,SP,9306,1115
2007,11,3304557,628,219,RJ,9306,7538
2007,04,3443303,573,3,SP,9306,15
2007,11,3443303,607,8779,SP,9306,124120
2007,09,3443303,063,10217,SP,9306,125141
2007,09,3443303,776,21956,SP,9306,450740
2007,01,3132404,845,182,MG,9306,3000
2007,05,3443303,169,36960,SP,9306,906828
2007,01,3304557,059,11,RJ,9306,1290
2007,10,3443303,239,4598,SP,9306,96638
2007,06,3443303,383,15844,SP,9306,213797
2007,11,4120804,169,27622,PR,9306,189990
2007,04,3443303,776,6,SP,9306,40
2007,03,3443303,573,45714,SP,9306,876506
2007,01,3443303,383,17062,SP,9306,215627
2007,11,3443303,628,37631,SP,9306,958810
2007,05,3443303,087,44779,SP,9306,898147
2007,12,4120804,169,300,PR,9306,29047
2007,07,3443303,845,18795,SP,9306,281400
2007,08,3443303,271,12416,SP,9306,131975
2007,10,3443303,391,18300,SP,9306,206610
2007,07,3443303,251,22436,SP,9306,612824
2007,02,3433908,586,7,SP,9306,862
2007,06,3443303,249,184654,SP,9306,1981441
2007,11,3443303,391,8954,SP,9306,200418
2007,10,3443303,023,33014,SP,9306,651929
2007,07,3443303,573,17619,SP,9306,210676
2007,01,3443303,431,12100,SP,9306,207340
2007,03,3443303,249,216961,SP,9306,2079863
2007,05,3443303,386,15356,SP,9306,145396
2007,11,3443303,291,57,SP,9306,1979
2007,12,3443303,023,117793,SP,9306,2362027
2007,04,3443303,087,52314,SP,9306,1041132
2007,12,3443303,063,16050,SP,9306,290278
2007,09,3443303,023,47387,SP,9306,764116
2007,06,3443303,169,33314,SP,9306,815124
2007,09,3443303,249,149536,SP,9306,1729132
2007,09,3443303,244,2750,SP,9306,158000
2007,07,3443303,249,138990,SP,9306,1392533
2007,04,3443303,589,4955,SP,9306,157870
2007,12,3443303,628,94883,SP,9306,2232494
2007,08,3443303,249,190482,SP,9306,2131307
2007,09,3304557,741,23,RJ,9306,1000
2007,07,3443303,741,45421,SP,9306,944733
2007,05,3304557,169,1613,RJ,9306,50062
2007,10,3443303,053,183,SP,9306,2700
2007,02,3443303,741,44950,SP,9306,468866
2007,05,3443303,403,42575,SP,9306,858793
2007,08,3443303,850,47580,SP,9306,595101
2007,02,3443303,149,20700,SP,9306,223444
2007,10,3443303,267,565,SP,9306,37875
2007,07,3443303,097,8860,SP,9306,100942
2007,06,3304557,169,6,RJ,9306,150
2007,03,3450308,586,11,SP,9306,4370
2007,03,3443303,245,11944,SP,9306,118966
2007,08,3443303,169,8358,SP,9306,104055
2007,06,3449904,169,41400,SP,9306,400400
2008,12,3443303,249,157619,SP,9306,1992893
2008,07,3443303,169,18014,SP,9306,320391
2008,07,3443303,249,148953,SP,9306,1759658
2008,06,3443303,251,20200,SP,9306,451110
2008,12,3443303,023,34740,SP,9306,434178
2008,12,3301702,169,6707,RJ,9306,1009675
2008,05,3443303,589,2445,SP,9306,54343
2008,02,3301702,169,11000,RJ,9306,1319718
2008,08,3443303,023,37592,SP,9306,548392
2008,03,3443303,291,4584,SP,9306,136000
2008,08,3433908,063,400,SP,9306,7150
2008,07,3443303,589,18860,SP,9306,574749
2008,06,3443303,239,5936,SP,9306,86700
2008,02,3443303,776,36,SP,9306,666
2008,07,3449904,750,1413,SP,9306,375500
2008,03,3443303,791,3159,SP,9306,85554
2008,08,3443303,245,11048,SP,9306,161713
2008,03,3443303,767,16493,SP,9306,194068
2008,01,3443303,245,12,SP,9306,205
2008,10,3443303,249,191379,SP,9306,2380100
2008,10,3301702,169,14355,RJ,9306,307192
2008,03,3443303,169,41805,SP,9306,895149
2008,04,3443303,628,63039,SP,9306,1339064
2008,09,3449904,750,1413,SP,9306,375500
2008,10,3450308,040,53,SP,9306,1617
2008,03,3443303,245,15862,SP,9306,198619
2008,09,3443303,267,14831,SP,9306,192636
2008,08,3304557,169,1,RJ,9306,79
2008,06,3304557,474,5778,RJ,9306,402106
2008,11,3301702,169,11250,RJ,9306,1614600
2008,06,3443303,249,127168,SP,9306,1482664
2008,09,3443303,628,16169,SP,9306,205513
2008,09,3443303,087,17009,SP,9306,381589
2008,06,3443303,628,81449,SP,9306,2330661
2008,09,3443303,023,19030,SP,9306,215438
2008,11,3443303,169,13188,SP,9306,251252
2008,12,3443303,845,5104,SP,9306,95731
2008,11,3443303,087,21235,SP,9306,420610
2008,05,3443303,249,242239,SP,9306,3056549
2008,05,3433908,097,1000,SP,9306,4400
2008,10,3443303,271,11787,SP,9306,162154
2008,12,3443303,169,5413,SP,9306,168087
2008,11,3443303,245,12586,SP,9306,144868
2008,10,3443303,251,12400,SP,9306,615040
2008,12,3443303,741,197100,SP,9306,4914122
2008,04,3443303,169,66575,SP,9306,1418637
2008,06,4120804,169,66507,PR,9306,410825
2008,03,3443303,063,12175,SP,9306,157875
2008,08,3443303,249,158910,SP,9306,1724343
2008,02,3443303,764,45736,SP,9306,974831
2008,03,3443303,087,27722,SP,9306,669944
2008,04,3433908,063,584,SP,9306,6270
2008,02,3443303,087,105,SP,9306,600
2008,05,3443303,573,60940,SP,9306,1434448
2008,10,3443303,573,11482,SP,9306,358005
2008,12,3443303,087,18836,SP,9306,278301
2008,01,3443303,249,15692,SP,9306,169565
2008,09,3443303,580,2440,SP,9306,35370
2008,06,3427207,845,174,SP,9306,44920
2008,06,3443303,087,63092,SP,9306,1449368
2008,11,3304557,586,357,RJ,9306,57329
2008,01,3443303,756,11025,SP,9306,137639
2008,03,3304557,158,8,RJ,9306,120
2008,11,3443303,442,14550,SP,9306,129000
2008,12,3304557,169,1354,RJ,9306,75287
2008,05,3443303,169,56075,SP,9306,1197865
2008,05,3443303,245,13654,SP,9306,191891
2008,01,3443303,063,12955,SP,9306,176404
2008,06,3303500,059,3814,RJ,9306,564750
2008,12,3443303,628,110089,SP,9306,2550670
2008,12,3433908,317,2515,SP,9306,1820
2008,04,3443303,251,56090,SP,9306,1593345
2008,03,3443303,023,48551,SP,9306,587330
2008,07,3304557,169,1742,RJ,9306,108715
2008,09,3449904,845,7500,SP,9306,42035
2008,05,3443303,271,10681,SP,9306,128206
2008,03,3443303,249,195760,SP,9306,2514961
2008,11,3433908,845,15,SP,9306,192
2008,09,3443303,158,16628,SP,9306,204834
2008,04,3443303,455,12,SP,9306,150
2008,10,3304557,169,1353,RJ,9306,86317
2008,04,3443303,158,6189,SP,9306,73253
2008,09,3443303,251,56090,SP,9306,1593345
2008,07,3443303,251,20200,SP,9306,451110
2008,05,3443303,386,27492,SP,9306,392204
2008,10,3443303,383,15346,SP,9306,249759
2008,05,3443303,628,122,SP,9306,1000
2008,06,3443303,023,70653,SP,9306,901228
2008,04,3433908,647,1000,SP,9306,1000
2008,04,3443303,087,27685,SP,9306,625205
2008,09,3450308,040,5,SP,9306,272
2008,07,3449904,845,12000,SP,9306,60050
2008,08,3443303,169,22268,SP,9306,536426
2008,10,3443303,628,108647,SP,9306,2693525
2008,11,3443303,063,19157,SP,9306,317580
2008,01,3443303,741,40720,SP,9306,384680
